all
http://10.142.97.3:8088/ws/v1/cluster/apps?state=RUNNING
queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.hjpt,hjpt,application_1527220447442_1021576,clean:xinjiang_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:30:24,1970-01-01 08:00:00,84,63791,195317021,1861490,RUNNING
root.hjpt,hjpt,application_1527220447442_1021566,clean:guangxi_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:30:49,1970-01-01 08:00:00,83,61385,187948534,1836142,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021047,SparkSQL::10.142.117.129,2018-06-10 22:45:04,1970-01-01 08:00:00,81,241044,1100975157,4581022,RUNNING
root.hjpt,hjpt,application_1527220447442_1021542,roam:itf_3gdpi_mbl_hebei_20180610_17-combine,2018-06-10 23:41:54,1970-01-01 08:00:00,80,17209,35356638,1170944,RUNNING
root.hjdq,hjdq,application_1527220447442_1022082,CHECK_TASK_oidd_NET_DB.ITG_OIDD_POSITION_H_task_f79de924-6cc4-11e8-9999-18c58a10ad18_2_20180609_2,2018-06-10 23:43:34,1970-01-01 08:00:00,69,7065,14557408,1071250,RUNNING
root.hjpt,hjpt,application_1527220447442_1021579,clean:shanghai_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:27:07,1970-01-01 08:00:00,69,66090,202180844,2057788,RUNNING
root.hjpt,hjpt,application_1527220447442_1021622,clean:xinjiang_itf_3gdpi_mbl_20180610_22 DPI,2018-06-10 23:29:51,1970-01-01 08:00:00,66,50371,103248672,1893755,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021934,7d46e948b8fd01eb06640bbc95eb59fa3f186465df5f4aa4a536cffe13fa3672,2018-06-10 23:41:07,1970-01-01 08:00:00,65,13991,34146086,1218249,RUNNING
root.hjpt,hjpt,application_1527220447442_1021795,hebei_itf_billing_mbl_data_20180610_22,2018-06-10 23:41:55,1970-01-01 08:00:00,65,11634,117623555,1170171,RUNNING
root.hjpt,hjpt,application_1527220447442_1021811,gansu_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:15,1970-01-01 08:00:00,64,14587,146846439,1330351,RUNNING
root.hjpt,hjpt,application_1527220447442_1021805,jiangsu_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:18,1970-01-01 08:00:00,64,14620,147093199,1327628,RUNNING
root.hjpt,hjpt,application_1527220447442_1021793,chongqing_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:24,1970-01-01 08:00:00,64,14738,148424839,1321482,RUNNING
root.hjpt,hjpt,application_1527220447442_1021798,beijing_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:20,1970-01-01 08:00:00,59,13691,137674132,1325714,RUNNING
root.hjpt,hjpt,application_1527220447442_1021562,clean:jilin_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:28:34,1970-01-01 08:00:00,58,55184,168833344,1971619,RUNNING
root.hjpt,hjpt,application_1527220447442_1021821,henan_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:16,1970-01-01 08:00:00,56,13231,132905037,1329186,RUNNING
root.hjpt,hjpt,application_1527220447442_1021803,fujian_itf_billing_mbl_data_20180610_22,2018-06-10 23:40:21,1970-01-01 08:00:00,56,13305,133974527,1263922,RUNNING
root.hjpt,hjpt,application_1527220447442_1021817,jiangxi_itf_billing_mbl_data_20180610_22,2018-06-10 23:40:48,1970-01-01 08:00:00,53,12003,120851422,1237731,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021928,109403dec0695afa6d33c5c7ffe6faa47a2cc17c8c6e434b9b8f9286c4ca29c2,2018-06-10 23:40:26,1970-01-01 08:00:00,51,11328,23059994,1259703,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021937,55560e54fdaf66e535f0fbc2b9f6c47cbe22b52235dd4a01b8edcb379b277233,2018-06-10 23:41:30,1970-01-01 08:00:00,51,10778,21901058,1195128,RUNNING
root.hjpt,hjpt,application_1527220447442_1021794,shandong_itf_billing_mbl_data_20180610_22,2018-06-10 23:39:26,1970-01-01 08:00:00,51,12460,125003239,1318811,RUNNING
all
http://10.142.97.3:8088/ws/v1/cluster/apps?state=RUNNING
queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.dpiq,dpiq,application_1527220447442_1021718,Compact-2018061022@dpiq_db.dpi_351,2018-06-10 23:48:25,1970-01-01 08:00:00,613,114255,235172659,1102996,RUNNING
root.dpiq,dpiq,application_1527220447442_1020506,Compact-2018061020@dpiq_db.dpi_21,2018-06-10 23:25:41,1970-01-01 08:00:00,600,541037,1302703721,2466501,RUNNING
root.dpiq,dpiq,application_1527220447442_1021450,Compact-2018061021@dpiq_db.dpi_951,2018-06-10 23:39:22,1970-01-01 08:00:00,572,293881,660175558,1645127,RUNNING
root.hjpt,hjpt,application_1527220447442_1021569,clean:shanxi1_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:49:17,1970-01-01 08:00:00,564,84788,261174975,1050673,RUNNING
root.dpiq,dpiq,application_1527220447442_1021449,Compact-2018061021@dpiq_db.dpi_451,2018-06-10 23:41:05,1970-01-01 08:00:00,491,258555,570137325,1542897,RUNNING
root.hjpt,hjpt,application_1527220447442_1021555,clean:shandong_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:44:58,1970-01-01 08:00:00,461,74096,228069760,1309517,RUNNING
root.hjpt,hjpt,application_1527220447442_1021581,clean:yunnan_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:39:15,1970-01-01 08:00:00,322,139796,429261407,1652612,RUNNING
root.hjpt,hjpt,application_1527220447442_1021815,guangdong_itf_billing_mbl_data_20180610_22,2018-06-10 23:47:55,1970-01-01 08:00:00,320,48868,497578594,1132993,RUNNING
root.hjpt,hjpt,application_1527220447442_1021585,clean:nmg_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:41:13,1970-01-01 08:00:00,274,123710,379847728,1534996,RUNNING
root.hjpt,hjpt,application_1527220447442_1021584,clean:henan_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:41:00,1970-01-01 08:00:00,273,126094,387132544,1547287,RUNNING
root.hjpt,hjpt,application_1527220447442_1021564,clean:zhejiang_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:40:18,1970-01-01 08:00:00,271,131724,404476565,1589933,RUNNING
root.hjpt,hjpt,application_1527220447442_1021570,clean:beijing_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:40:18,1970-01-01 08:00:00,248,121694,373580051,1589619,RUNNING
root.hjpt,hjpt,application_1527220447442_1021575,clean:ningxia_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:38:01,1970-01-01 08:00:00,236,118234,362910582,1726405,RUNNING
root.hjpt,hjpt,application_1527220447442_1022121,fix_dpi_guangxi_20180610_22,2018-06-10 23:51:06,1970-01-01 08:00:00,229,14243,29438962,941445,RUNNING
root.hjpt,hjpt,application_1527220447442_1021568,clean:hlj_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:37:41,1970-01-01 08:00:00,205,133930,410992021,1746659,RUNNING
root.hjpt,hjpt,application_1527220447442_1021572,clean:guizhou_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:39:20,1970-01-01 08:00:00,203,109884,337183668,1647511,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_665500,dv_share_net_oidd_posistion_receiveData,2018-06-04 18:14:43,1970-01-01 08:00:00,202,108918429,337910865535,539524631,RUNNING
root.jt_cs_zh_queue_0,jt_cs_zh_cssc_jqzh,application_1527220447442_831133,jt_cs_zh_cssc_jqzh_NM-402-HW-RH2288V3-BIGDATA-2016-065.BIGDATA.CHINATELECOM.CN_10001_20180607151831,2018-06-07 15:18:44,1970-01-01 08:00:00,201,58419101,74999757788,290883971,RUNNING
root.hjpt,hjpt,application_1527220447442_1021809,anhui_itf_billing_mbl_data_20180610_22,2018-06-10 23:43:25,1970-01-01 08:00:00,175,36199,363412350,1402357,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836357,BatchHiveToHive_ERROR,2018-06-07 17:08:18,1970-01-01 08:00:00,161,45624513,53686483395,284309520,RUNNING
root.hjpt,hjpt,application_1527220447442_1022141,fix_dpi_anhui_20180610_22,2018-06-10 23:51:04,1970-01-01 08:00:00,157,9722,20088697,943992,RUNNING
root.hjpt,hjpt,application_1527220447442_1022118,fix_dpi_hubei_20180610_22,2018-06-10 23:49:08,1970-01-01 08:00:00,141,25222,51810794,1059319,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_1021725,'MID_MBL_DPI_USER_PRE_SUM_H_TMP_20180609',2018-06-10 23:42:40,1970-01-01 08:00:00,132,154531,316857705,1447104,RUNNING
root.hjpt,hjpt,application_1527220447442_1021565,clean:tianjin_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:39:23,1970-01-01 08:00:00,132,79826,244759482,1644220,RUNNING
root.hjpt,hjpt,application_1527220447442_1022176,fix_dpi_tianjin_20180610_22,2018-06-10 23:51:03,1970-01-01 08:00:00,124,7703,15927018,944454,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836353,BatchHiveToHive_HQPF_DB,2018-06-07 17:08:28,1970-01-01 08:00:00,121,34360264,124746956281,284300073,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836355,BatchHiveToHive_BIL_CRM_DB,2018-06-07 17:08:41,1970-01-01 08:00:00,121,34241004,124319521042,284286281,RUNNING
root.hjpt,hjpt,application_1527220447442_1022126,fix_dpi_chongqing_20180610_22,2018-06-10 23:48:56,1970-01-01 08:00:00,120,22352,45912834,1072052,RUNNING
root.hjpt,hjpt,application_1527220447442_1021567,clean:chongqing_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:32:18,1970-01-01 08:00:00,119,147840,453484939,2069374,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836358,BatchHiveToHive_NET_MD_DB,2018-06-07 17:09:00,1970-01-01 08:00:00,117,53282524,246834818356,284267587,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836354,BatchHiveToHive_MSS_DB,2018-06-07 17:08:42,1970-01-01 08:00:00,113,43784352,203067111258,284285845,RUNNING
root.hjpt,hjpt,application_1527220447442_1021557,clean:anhui_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:51:28,1970-01-01 08:00:00,111,5344,16459354,919620,RUNNING
root.hjpt,hjpt,application_1527220447442_1022107,fix_dpi_xinjiang_20180610_22,2018-06-10 23:48:53,1970-01-01 08:00:00,105,19734,40529828,1074865,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_895902,tp_share_net_4gdpi_832_length,2018-06-08 18:11:55,1970-01-01 08:00:00,102,19772563,61933077353,194092270,RUNNING
root.hjpt,hjpt,application_1527220447442_1022128,fix_dpi_jilin_20180610_22,2018-06-10 23:48:48,1970-01-01 08:00:00,101,19296,39623407,1080027,RUNNING
root.hjpt,hjpt,application_1527220447442_1022163,fix_dpi_nmg_20180610_22,2018-06-10 23:49:12,1970-01-01 08:00:00,99,17387,35711495,1055810,RUNNING
root.hjpt,hjpt,application_1527220447442_1021731,roam:itf_4gdpi_mbl_tianjin_20180607_18-combine,2018-06-10 23:44:46,1970-01-01 08:00:00,90,21173,43474368,1321590,RUNNING
root.hjtest.hjtest,hjtest,application_1527220447442_1022254,'MID_FIX_DPI_USER_PRE_SUM_H_20180609_22_865',2018-06-10 23:53:09,1970-01-01 08:00:00,89,2267,4731293,818605,RUNNING
root.hjpt,hjpt,application_1527220447442_1022168,fix_dpi_fujian_20180610_22,2018-06-10 23:48:46,1970-01-01 08:00:00,88,16943,34796115,1081819,RUNNING
root.hjpt,hjpt,application_1527220447442_1021577,clean:qinghai_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:32:32,1970-01-01 08:00:00,82,128814,394990316,2055959,RUNNING
root.hjpt,hjpt,application_1527220447442_1021737,roam:itf_4gdpi_mbl_jiangsu_20180607_18-combine,2018-06-10 23:44:58,1970-01-01 08:00:00,82,19299,39623851,1309569,RUNNING
root.hjpt,hjpt,application_1527220447442_1022162,fix_dpi_zhejiang_20180610_22,2018-06-10 23:48:15,1970-01-01 08:00:00,77,15294,31401597,1112467,RUNNING
root.hjpt,hjpt,application_1527220447442_1022120,fix_dpi_shandong_20180610_22,2018-06-10 23:48:22,1970-01-01 08:00:00,73,14592,29952639,1105729,RUNNING
root.hjpt,hjpt,application_1527220447442_1022145,fix_dpi_xizang_20180610_22,2018-06-10 23:48:19,1970-01-01 08:00:00,70,14012,28777097,1108717,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021934,7d46e948b8fd01eb06640bbc95eb59fa3f186465df5f4aa4a536cffe13fa3672,2018-06-10 23:41:07,1970-01-01 08:00:00,65,34872,84475398,1540607,RUNNING
root.hjpt,hjpt,application_1527220447442_1021795,hebei_itf_billing_mbl_data_20180610_22,2018-06-10 23:41:55,1970-01-01 08:00:00,59,38102,376795266,1492528,RUNNING
root.hjpt,hjpt,application_1527220447442_1021574,clean:liaoning_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:31:57,1970-01-01 08:00:00,58,96003,294167149,2090794,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_1021937,55560e54fdaf66e535f0fbc2b9f6c47cbe22b52235dd4a01b8edcb379b277233,2018-06-10 23:41:30,1970-01-01 08:00:00,51,27219,54580527,1517487,RUNNING
root.hjpt,hjpt,application_1527220447442_1021561,clean:fujian_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:32:35,1970-01-01 08:00:00,50,75958,232520973,2052704,RUNNING
root.hjpt,hjpt,application_1527220447442_1022167,fix_dpi_liaoning_20180610_22,2018-06-10 23:48:46,1970-01-01 08:00:00,43,8757,17986828,1081917,RUNNING
all
http://10.142.97.3:8088/ws/v1/cluster/apps?state=RUNNING
queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.hjpt,hjpt,application_1527220447442_1021557,clean:anhui_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:51:28,1970-01-01 08:00:00,649,90491,278494109,1242930,RUNNING
root.hjpt,hjpt,application_1527220447442_1021556,clean:hunan_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:51:44,1970-01-01 08:00:00,613,66850,205915151,1226732,RUNNING
root.hjpt,hjpt,application_1527220447442_1021580,clean:guangdong_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:56:51,1970-01-01 08:00:00,577,13634,42608495,919684,RUNNING
root.hjpt,hjpt,application_1527220447442_1021569,clean:shanxi1_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:49:17,1970-01-01 08:00:00,564,267553,822310353,1373982,RUNNING
root.hjpt,hjpt,application_1527220447442_1021555,clean:shandong_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:44:58,1970-01-01 08:00:00,460,223267,685984952,1632827,RUNNING
root.dpiq,dpiq,application_1527220447442_1020506,Compact-2018061020@dpiq_db.dpi_21,2018-06-10 23:25:41,1970-01-01 08:00:00,367,681354,1734073571,2789811,RUNNING
root.hjpt,hjpt,application_1527220447442_1022115,fix_dpi_guangdong_20180610_22,2018-06-10 23:56:56,1970-01-01 08:00:00,326,9885,20594233,914852,RUNNING
root.hjpt,hjpt,application_1527220447442_1022106,fix_dpi_yunnan_20180610_22,2018-06-10 23:57:32,1970-01-01 08:00:00,305,18136,37467795,879047,RUNNING
root.hjpt,hjpt,application_1527220447442_1022123,fix_dpi_hebei_20180610_22,2018-06-10 23:54:06,1970-01-01 08:00:00,294,39659,81544270,1085199,RUNNING
root.hjpt,hjpt,application_1527220447442_1022144,fix_dpi_ningxia_20180610_22,2018-06-10 23:51:35,1970-01-01 08:00:00,270,41491,85264125,1236282,RUNNING
root.hjpt,hjpt,application_1527220447442_1022112,fix_dpi_henan_20180610_22,2018-06-10 23:51:10,1970-01-01 08:00:00,258,40794,83831918,1261383,RUNNING
root.hjpt,hjpt,application_1527220447442_1022157,fix_dpi_beijing_20180610_22,2018-06-10 23:51:05,1970-01-01 08:00:00,236,37143,76328374,1266099,RUNNING
root.dpiq,dpiq,application_1527220447442_1021449,Compact-2018061021@dpiq_db.dpi_451,2018-06-10 23:41:05,1970-01-01 08:00:00,230,391358,960479824,1866210,RUNNING
root.hjpt,hjpt,application_1527220447442_1022127,fix_dpi_guizhou_20180610_22,2018-06-10 23:51:40,1970-01-01 08:00:00,210,34965,71830527,1231334,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_665500,dv_share_net_oidd_posistion_receiveData,2018-06-04 18:14:43,1970-01-01 08:00:00,202,108983844,338113783351,539847942,RUNNING
root.jt_cs_zh_queue_0,jt_cs_zh_cssc_jqzh,application_1527220447442_831133,jt_cs_zh_cssc_jqzh_NM-402-HW-RH2288V3-BIGDATA-2016-065.BIGDATA.CHINATELECOM.CN_10001_20180607151831,2018-06-07 15:18:44,1970-01-01 08:00:00,201,58484273,75083420051,291207281,RUNNING
root.hjpt,hjpt,application_1527220447442_1021581,clean:yunnan_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:39:15,1970-01-01 08:00:00,178,228752,702233884,1975923,RUNNING
root.dpiq,dpiq,application_1527220447442_1021718,Compact-2018061022@dpiq_db.dpi_351,2018-06-10 23:48:25,1970-01-01 08:00:00,173,244322,502249725,1426305,RUNNING
root.hjpt,hjpt,application_1527220447442_1022169,fix_dpi_hunan_20180610_22,2018-06-10 23:51:03,1970-01-01 08:00:00,166,29954,61516227,1267910,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836357,BatchHiveToHive_ERROR,2018-06-07 17:08:18,1970-01-01 08:00:00,161,45676832,53748044009,284632832,RUNNING
root.hjpt,hjpt,application_1527220447442_1021584,clean:henan_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:41:00,1970-01-01 08:00:00,155,204501,627722550,1870600,RUNNING
root.dpiq,dpiq,application_1527220447442_1021450,Compact-2018061021@dpiq_db.dpi_951,2018-06-10 23:39:22,1970-01-01 08:00:00,145,430730,1047491639,1968437,RUNNING
root.hjpt,hjpt,application_1527220447442_1021531,roam:itf_4gdpi_mbl_anhui_20180610_10-combine,2018-06-10 23:51:39,1970-01-01 08:00:00,132,24746,50819854,1232114,RUNNING
root.hjpt,hjpt,application_1527220447442_1021568,clean:hlj_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:37:41,1970-01-01 08:00:00,131,183825,563990281,2069967,RUNNING
root.hjpt,hjpt,application_1527220447442_1021546,roam:itf_4gdpi_mbl_hunan_20180610_09-combine,2018-06-10 23:51:27,1970-01-01 08:00:00,129,24195,49692201,1243610,RUNNING
root.dw,dw_etl,application_1527220447442_1022278,HIVE-5ff5e55a-d378-423a-96a7-d08e3b92eb49,2018-06-10 23:53:18,1970-01-01 08:00:00,125,19045,39250986,1132456,RUNNING
root.hjpt,hjpt,application_1527220447442_1021570,clean:beijing_itf_4gdpi_mbl_20180610_22 DPI,2018-06-10 23:40:18,1970-01-01 08:00:00,123,188297,577847614,1912929,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836353,BatchHiveToHive_HQPF_DB,2018-06-07 17:08:28,1970-01-01 08:00:00,121,34399474,124889313666,284623383,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836355,BatchHiveToHive_BIL_CRM_DB,2018-06-07 17:08:41,1970-01-01 08:00:00,121,34280198,124461810338,284609589,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836354,BatchHiveToHive_MSS_DB,2018-06-07 17:08:42,1970-01-01 08:00:00,117,43821223,203238515975,284609154,RUNNING
root.hxxt_bp,hxxt_yx,application_1527220447442_836358,BatchHiveToHive_NET_MD_DB,2018-06-07 17:09:00,1970-01-01 08:00:00,117,53320397,247010833180,284590898,RUNNING
root.hjtest.hjtest,hjtest,application_1527220447442_1022254,'MID_FIX_DPI_USER_PRE_SUM_H_20180609_22_865',2018-06-10 23:53:09,1970-01-01 08:00:00,106,40247,92752516,1141918,RUNNING
root.hjpt,hjpt,application_1527220447442_1022121,fix_dpi_guangxi_20180610_22,2018-06-10 23:51:06,1970-01-01 08:00:00,105,82683,169610614,1264754,RUNNING
root.hjpt,hjpt,application_1527220447442_1021781,roam:itf_4gdpi_mbl_zhejiang_20180607_18-combine,2018-06-10 23:52:45,1970-01-01 08:00:00,104,20734,42575108,1165941,RUNNING
root.hxxt_yx,hxxt_yx,application_1527220447442_895902,tp_share_net_4gdpi_832_length,2018-06-08 18:11:55,1970-01-01 08:00:00,102,19805614,62036600727,194415578,RUNNING
root.hxxt_ot,hxxt_yx,application_1527220447442_1021724,Sealed_Day_DWD_DB.DWD_EVT_OIDD_POSITION_DETAIL_DAY_kf,2018-06-10 23:27:56,1970-01-01 08:00:00,101,3652,14258734,2654577,RUNNING
root.hxxt_ot,hxxt_yx,application_1527220447442_1021732,Sealed_Day_DWD_DB.DWD_EVT_OIDD_POSITION_DETAIL_DAY_kf,2018-06-10 23:28:02,1970-01-01 08:00:00,101,3651,14250736,2649218,RUNNING
