queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,1718,2186378,4484229412,2000300,RUNNING
root.hjpt,hjpt,application_1527220447442_682129,roam:itf_4gdpi_mbl_guangdong_20180525_22-roam,2018-06-05 01:22:00,1970-01-01 08:00:00,1371,11722,25409189,178141,RUNNING
root.hjpt,hjpt,application_1527220447442_681482,roam:itf_4gdpi_mbl_guangdong_20180604_14-combine,2018-06-05 01:21:44,1970-01-01 08:00:00,1098,53151,110026760,193565,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_682774,DPI_SER_2_813,2018-06-05 01:18:04,1970-01-01 08:00:00,1323,219215,451457527,714626,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,1319,2481762,5090517190,2300736,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_682534,DPI_SER_2_832,2018-06-05 01:13:29,1970-01-01 08:00:00,1265,253791,522482205,989437,RUNNING
root.hjdq,hjdq,application_1527220447442_682796,CHECK_TASK_bil01_BIL_DB.ITG_FIX_VDR_H_task_17e51896-681b-11e8-bbc2-18c58a10ad18_33_20180603_0,2018-06-05 01:18:05,1970-01-01 08:00:00,1051,114375,235572271,713676,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,2042,2857994,5862904171,2601174,RUNNING
root.dpiq,dpiq,application_1527220447442_674162,Compact-2018060419@dpiq_db.dpi_27,2018-06-05 01:30:01,1970-01-01 08:00:00,1874,260118,535169777,297701,RUNNING
root.hjpt,hjpt,application_1527220447442_676169,clean:sichuan_itf_4gdpi_mbl_20180604_22 DPI,2018-06-05 01:27:30,1970-01-01 08:00:00,1632,342578,1054853786,448210,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_682774,DPI_SER_2_813,2018-06-05 01:18:04,1970-01-01 08:00:00,1462,553531,1139149475,1015066,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_683241,DPI_SER_1_853,2018-06-05 01:35:23,1970-01-01 08:00:00,1793,203695,420623358,276534,RUNNING
root.dpiq,dpiq,application_1527220447442_674162,Compact-2018060419@dpiq_db.dpi_27,2018-06-05 01:30:01,1970-01-01 08:00:00,1739,817607,1677484134,598150,RUNNING
root.hjpt,hjpt,application_1527220447442_676169,clean:sichuan_itf_4gdpi_mbl_20180604_22 DPI,2018-06-05 01:27:30,1970-01-01 08:00:00,1632,832486,2559550131,748661,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,1120,3421571,7017405030,2901625,RUNNING
root.hjpt,hjpt,application_1527220447442_679243,clean:anhui_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:35:19,1970-01-01 08:00:00,1092,199291,613827668,280581,RUNNING
root.hjpt,hjpt,application_1527220447442_682740,roam:itf_4gdpi_mbl_sichuan_20180604_16-roam,2018-06-05 01:37:22,1970-01-01 08:00:00,1338,158596,326221046,457413,RUNNING
root.hjpt,hjpt,application_1527220447442_679245,clean:guangdong_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:38:23,1970-01-01 08:00:00,1286,130850,403801559,396309,RUNNING
root.hjpt,hjpt,application_1527220447442_679243,clean:anhui_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:35:19,1970-01-01 08:00:00,1032,523805,1610407891,581006,RUNNING
root.hjpt,hjpt,application_1527220447442_679245,clean:guangdong_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:38:23,1970-01-01 08:00:00,1264,511008,1571313641,696756,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_683739,DPI_SER_2_832,2018-06-05 01:42:34,1970-01-01 08:00:00,1052,59490,122977584,445672,RUNNING
root.dpiq,dpiq,application_1527220447442_674162,Compact-2018060419@dpiq_db.dpi_27,2018-06-05 01:30:01,1970-01-01 08:00:00,1002,1103999,2307409524,1199022,RUNNING
root.dpiq,dpiq,application_1527220447442_675170,Compact-2018060420@dpiq_db.dpi_931,2018-06-05 01:44:05,1970-01-01 08:00:00,1801,475129,975458742,655464,RUNNING
root.hjpt,hjpt,application_1527220447442_683231,roam:itf_4gdpi_mbl_shanxi1_20180525_23-roam,2018-06-05 01:50:00,1970-01-01 08:00:00,1057,38385,79818619,300542,RUNNING
root.hjpt,hjpt,application_1527220447442_683186,clean:sichuan_itf_4gdpi_mbl_20180604_18 Warn DPI,2018-06-05 02:00:36,1970-01-01 08:00:00,1644,88204,273477286,265724,RUNNING
root.hjdq,hjdq,application_1527220447442_684095,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_428aba16-681f-11e8-9d27-18c58a10ad18_33_20180603_0,2018-06-05 01:49:22,1970-01-01 08:00:00,1384,212426,436659827,939549,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,1010,3841990,8204754379,4404133,RUNNING
root.hjpt,hjpt,application_1527220447442_683186,clean:sichuan_itf_4gdpi_mbl_20180604_18 Warn DPI,2018-06-05 02:00:36,1970-01-01 08:00:00,1423,551853,1697473700,566112,RUNNING
root.hjdq,hjdq,application_1527220447442_684176,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_136e32ca-6820-11e8-bc93-18c58a10ad18_35_20180603_0,2018-06-05 01:54:00,1970-01-01 08:00:00,1315,80287,165806118,961740,RUNNING
root.dpiq,dpiq,application_1527220447442_675170,Compact-2018060420@dpiq_db.dpi_931,2018-06-05 01:44:05,1970-01-01 08:00:00,1229,1049280,2358015543,1557032,RUNNING
root.hjpt,hjpt,application_1527220447442_683005,roam:itf_4gdpi_mbl_guangdong_20180525_19-combine,2018-06-05 02:02:20,1970-01-01 08:00:00,1189,306150,628321009,462382,RUNNING
root.hjdq,hjdq,application_1527220447442_684336,CHECK_TASK_bil01_BIL_DB.ITG_NET_SETTLE_H_task_8a5832be-6820-11e8-a0f3-18c58a10ad18_35_20180511_0,2018-06-05 01:58:02,1970-01-01 08:00:00,1089,105852,218039800,720266,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_681225,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 00:51:37,1970-01-01 08:00:00,1010,4145189,9135799772,4704520,RUNNING
root.hjpt,hjpt,application_1527220447442_679246,clean:sichuan_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 02:07:13,1970-01-01 08:00:00,1522,51238,159573529,469149,RUNNING
root.hjpt,hjpt,application_1527220447442_682802,roam:itf_4gdpi_mbl_sichuan_20180604_12-combine,2018-06-05 02:06:44,1970-01-01 08:00:00,1511,48108,100092142,498267,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_684566,DPI_SER_1_843,2018-06-05 02:07:08,1970-01-01 08:00:00,1529,320571,660163628,775710,RUNNING
root.dpiq,dpiq,application_1527220447442_684478,TS-IndexLoader-2018060418@dpiq_db.dpi_731,2018-06-05 02:05:51,1970-01-01 08:00:00,1499,257779,661606311,852109,RUNNING
root.hjpt,hjpt,application_1527220447442_679246,clean:sichuan_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 02:07:13,1970-01-01 08:00:00,1456,489967,1507030965,769959,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_684619,DPI_SER_1_864,2018-06-05 02:08:10,1970-01-01 08:00:00,1307,197761,407195070,713377,RUNNING
root.hjpt,hjpt,application_1527220447442_684401,roam:itf_4gdpi_mbl_guangdong_20180525_23-roam,2018-06-05 02:16:47,1970-01-01 08:00:00,1091,236527,485742102,497058,RUNNING
root.hjpt,hjpt,application_1527220447442_684492,roam:itf_4gdpi_mbl_sichuan_20180525_23-roam,2018-06-05 02:23:44,1970-01-01 08:00:00,1330,83254,172028733,380360,RUNNING
root.dpiq,dpiq,application_1527220447442_673292,Compact-2018060416@dpiq_db.dpi_28,2018-06-05 02:28:04,1970-01-01 08:00:00,1915,339536,697997749,419910,RUNNING
root.hjpt,hjpt,application_1527220447442_682904,clean:anhui_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:29:32,1970-01-01 08:00:00,1321,68108,211157377,332874,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_684813,DPI_SER_1_842,2018-06-05 02:19:22,1970-01-01 08:00:00,1309,404417,833223281,942285,RUNNING
root.hjpt,hjpt,application_1527220447442_682901,clean:guangdong_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:28:40,1970-01-01 08:00:00,1092,134218,414053356,384628,RUNNING
root.hjpt,hjpt,application_1527220447442_684770,roam:itf_4gdpi_mbl_guangdong_20180604_18-roam,2018-06-05 02:28:38,1970-01-01 08:00:00,1046,153632,315748483,386660,RUNNING
root.dpiq,dpiq,application_1527220447442_673292,Compact-2018060416@dpiq_db.dpi_28,2018-06-05 02:28:04,1970-01-01 08:00:00,1915,919993,1887415247,720290,RUNNING
root.dpiq,dpiq,application_1527220447442_678297,Compact-2018060420@dpiq_db.dpi_311,2018-06-05 02:32:42,1970-01-01 08:00:00,1814,365820,751842249,443009,RUNNING
root.hjpt,hjpt,application_1527220447442_682904,clean:anhui_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:29:32,1970-01-01 08:00:00,1225,444856,1368152931,633254,RUNNING
root.hjpt,hjpt,application_1527220447442_682901,clean:guangdong_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:28:40,1970-01-01 08:00:00,1072,459353,1412551863,685009,RUNNING
root.hjdq,hjdq,application_1527220447442_685198,CHECK_TASK_bil01_BIL_DB.ITG_FIX_VDR_H_task_62f8c33c-6825-11e8-86a8-18c58a10ad18_33_20180511_0,2018-06-05 02:31:36,1970-01-01 08:00:00,1599,168988,347805453,809028,RUNNING
root.dpiq,dpiq,application_1527220447442_678297,Compact-2018060420@dpiq_db.dpi_311,2018-06-05 02:32:42,1970-01-01 08:00:00,1498,886795,1819223028,743394,RUNNING
root.hjpt,hjpt,application_1527220447442_684884,clean:sichuan_itf_4gdpi_mbl_20180604_19 Warn DPI,2018-06-05 02:40:15,1970-01-01 08:00:00,1408,164648,507857116,290083,RUNNING
root.hjpt,hjpt,application_1527220447442_685082,roam:itf_4gdpi_mbl_guangdong_20180604_19-roam,2018-06-05 02:40:06,1970-01-01 08:00:00,1272,81696,168633926,299222,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_685437,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 02:40:01,1970-01-01 08:00:00,1196,124183,255625935,303787,RUNNING
root.dpiq,dpiq,application_1527220447442_673292,Compact-2018060416@dpiq_db.dpi_28,2018-06-05 02:28:04,1970-01-01 08:00:00,1085,1377894,2825802527,1020674,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_685437,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 02:40:01,1970-01-01 08:00:00,3984,895060,1840377053,634096,RUNNING
root.dpiq,dpiq,application_1527220447442_678297,Compact-2018060420@dpiq_db.dpi_311,2018-06-05 02:32:42,1970-01-01 08:00:00,1143,1132280,2443599892,1073704,RUNNING
root.hjdq,hjdq,application_1527220447442_685198,CHECK_TASK_bil01_BIL_DB.ITG_FIX_VDR_H_task_62f8c33c-6825-11e8-86a8-18c58a10ad18_33_20180511_0,2018-06-05 02:31:36,1970-01-01 08:00:00,1069,546370,1120658117,1139338,RUNNING
root.dpiq,dpiq,application_1527220447442_673292,Compact-2018060416@dpiq_db.dpi_28,2018-06-05 02:28:04,1970-01-01 08:00:00,1012,1603250,3469307704,1350985,RUNNING
root.dpiq,dpiq,application_1527220447442_685600,TS-IndexLoader-2018060419@dpiq_db.dpi_27,2018-06-05 02:42:50,1970-01-01 08:00:00,1001,31203,65141388,465689,RUNNING
root.hjpt,hjpt,application_1527220447442_684741,roam:itf_4gdpi_mbl_guangdong_20180525_20-combine,2018-06-05 02:46:05,1970-01-01 08:00:00,1200,214115,439816304,570542,RUNNING
root.dpiq,dpiq,application_1527220447442_673292,Compact-2018060416@dpiq_db.dpi_28,2018-06-05 02:28:04,1970-01-01 08:00:00,1001,1904307,4394399101,1651384,RUNNING
root.hjpt,hjpt,application_1527220447442_684969,roam:itf_4gdpi_mbl_guangdong_20180604_16-combine,2018-06-05 02:52:56,1970-01-01 08:00:00,1029,146000,300106383,460366,RUNNING
root.dpiq,dpiq,application_1527220447442_679213,Compact-2018060421@dpiq_db.dpi_29,2018-06-05 03:04:05,1970-01-01 08:00:00,1735,79960,165685636,391923,RUNNING
root.dpiq,dpiq,application_1527220447442_679213,Compact-2018060421@dpiq_db.dpi_29,2018-06-05 03:04:05,1970-01-01 08:00:00,1768,624100,1280911056,692405,RUNNING
root.dpiq,dpiq,application_1527220447442_686623,TS-IndexLoader-20180604006@dpiq_db.dpi_aggregation_27,2018-06-05 03:10:06,1970-01-01 08:00:00,1287,16140,48640846,331860,RUNNING
root.hjdq,hjdq,application_1527220447442_686011,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_9b736d86-6828-11e8-9b69-18c58a10ad18_34_20180511_0,2018-06-05 02:54:10,1970-01-01 08:00:00,1721,852960,1750058431,1587549,RUNNING
root.hjdq,hjdq,application_1527220447442_686332,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_e2a039fe-6829-11e8-9465-18c58a10ad18_35_20180511_0,2018-06-05 03:03:31,1970-01-01 08:00:00,1142,378212,776556210,1026468,RUNNING
root.hjpt,hjpt,application_1527220447442_686310,netmanager_lte_boa,2018-06-05 03:03:00,1970-01-01 08:00:00,6508,1172421,2413426614,1358611,RUNNING
root.dpiq,dpiq,application_1527220447442_681874,Compact-2018060421@dpiq_db.dpi_551,2018-06-05 03:16:59,1970-01-01 08:00:00,1827,377211,775070873,519173,RUNNING
root.hjpt,hjpt,application_1527220447442_686113,roam:itf_4gdpi_mbl_sichuan_20180604_18-roam,2018-06-05 03:15:44,1970-01-01 08:00:00,1269,236134,485154189,594681,RUNNING
root.hjdq,hjdq,application_1527220447442_686332,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_e2a039fe-6829-11e8-9465-18c58a10ad18_35_20180511_0,2018-06-05 03:03:31,1970-01-01 08:00:00,1142,720809,1478196330,1326968,RUNNING
root.hjpt,hjpt,application_1527220447442_686310,netmanager_lte_boa,2018-06-05 03:03:00,1970-01-01 08:00:00,2905,2455277,5040879758,1658979,RUNNING
root.hjpt,hjpt,application_1527220447442_684905,clean:anhui_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:26:25,1970-01-01 08:00:00,1279,201576,621326385,253789,RUNNING
root.dpiq,dpiq,application_1527220447442_681874,Compact-2018060421@dpiq_db.dpi_551,2018-06-05 03:16:59,1970-01-01 08:00:00,1164,887628,1820974643,819544,RUNNING
root.hjpt,hjpt,application_1527220447442_685749,roam:itf_4gdpi_mbl_sichuan_20180604_14-combine,2018-06-05 03:23:36,1970-01-01 08:00:00,1139,283111,581338898,422584,RUNNING
root.hjdq,hjdq,application_1527220447442_685997,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_642c89ca-6828-11e8-b59a-18c58a10ad18_33_20180511_0,2018-06-05 02:52:52,1970-01-01 08:00:00,1066,1182042,2425280971,2266667,RUNNING
root.dpiq,dpiq,application_1527220447442_679213,Compact-2018060421@dpiq_db.dpi_29,2018-06-05 03:04:05,1970-01-01 08:00:00,1001,1209303,2738499238,1593644,RUNNING
root.hjpt,hjpt,application_1527220447442_686310,netmanager_lte_boa,2018-06-05 03:03:00,1970-01-01 08:00:00,2561,3273844,6717301376,1959338,RUNNING
root.hjpt,hjpt,application_1527220447442_684863,clean:chongqing_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:28:32,1970-01-01 08:00:00,1348,304991,938802767,427393,RUNNING
root.hjpt,hjpt,application_1527220447442_684905,clean:anhui_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:26:25,1970-01-01 08:00:00,1229,577986,1777411222,554150,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_687123,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 03:26:45,1970-01-01 08:00:00,1205,109412,225427907,534076,RUNNING
root.hjpt,hjpt,application_1527220447442_686831,clean:guangdong_itf_4gdpi_mbl_20180604_20 Warn DPI,2018-06-05 03:29:24,1970-01-01 08:00:00,1055,179779,553987107,375607,RUNNING
root.hjpt,hjpt,application_1527220447442_684852,clean:guangdong_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:33:56,1970-01-01 08:00:00,1383,86536,267982166,403139,RUNNING
root.hjpt,hjpt,application_1527220447442_684863,clean:chongqing_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:28:32,1970-01-01 08:00:00,1222,707724,2175731797,727816,RUNNING
root.dpiq,dpiq,application_1527220447442_681874,Compact-2018060421@dpiq_db.dpi_551,2018-06-05 03:16:59,1970-01-01 08:00:00,1200,1109030,2379631143,1420326,RUNNING
root.dpiq,dpiq,application_1527220447442_687310,TS-IndexLoader-20180600003@dpiq_db.dpi_aggregation_791,2018-06-05 03:34:22,1970-01-01 08:00:00,1121,37166,103872530,377256,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_687123,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 03:26:45,1970-01-01 08:00:00,2669,809868,1668985986,1134935,RUNNING
root.dpiq,dpiq,application_1527220447442_682783,Compact-2018060421@dpiq_db.dpi_25,2018-06-05 03:39:40,1970-01-01 08:00:00,1829,360153,739931918,359749,RUNNING
root.hjpt,hjpt,application_1527220447442_684852,clean:guangdong_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:33:56,1970-01-01 08:00:00,1383,501208,1541461958,703573,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_687123,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 03:26:45,1970-01-01 08:00:00,3781,1773087,3649947770,1435372,RUNNING
root.dpiq,dpiq,application_1527220447442_682783,Compact-2018060421@dpiq_db.dpi_25,2018-06-05 03:39:40,1970-01-01 08:00:00,1432,903930,1854238169,660186,RUNNING
root.hjpt,hjpt,application_1527220447442_684852,clean:guangdong_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:33:56,1970-01-01 08:00:00,1262,911730,2802182092,1004008,RUNNING
root.hjpt,hjpt,application_1527220447442_687219,clean:guangdong_itf_4gdpi_mbl_20180604_21 Warn DPI,2018-06-05 03:44:06,1970-01-01 08:00:00,1117,117661,363183256,394897,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_687123,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 03:26:45,1970-01-01 08:00:00,2846,2719343,5594533906,1735752,RUNNING
root.dpiq,dpiq,application_1527220447442_684402,Compact-2018060423@dpiq_db.dpi_531,2018-06-05 03:49:27,1970-01-01 08:00:00,1848,37098,78072181,373931,RUNNING
root.hjpt,hjpt,application_1527220447442_687289,roam:itf_4gdpi_mbl_sichuan_20180604_19-roam,2018-06-05 03:48:38,1970-01-01 08:00:00,1408,135221,278487581,422414,RUNNING
root.weizhirc,weizhirc,application_1527220447442_687365,insert into table weizhi_db.qg_tim...prov_id(Stage-1),2018-06-05 03:46:51,1970-01-01 08:00:00,1001,189692,390530516,530319,RUNNING
root.dpiq,dpiq,application_1527220447442_684402,Compact-2018060423@dpiq_db.dpi_531,2018-06-05 03:49:27,1970-01-01 08:00:00,1729,754199,1548310626,674323,RUNNING
root.hjpt,hjpt,application_1527220447442_687351,clean:sichuan_itf_4gdpi_mbl_20180604_20 Warn DPI,2018-06-05 03:54:35,1970-01-01 08:00:00,1631,58127,180878100,366026,RUNNING
root.dpiq,dpiq,application_1527220447442_684444,Compact-2018060423@dpiq_db.dpi_23,2018-06-05 03:54:16,1970-01-01 08:00:00,1315,70986,147100256,385580,RUNNING
root.dpiq,dpiq,application_1527220447442_684444,Compact-2018060423@dpiq_db.dpi_23,2018-06-05 03:54:16,1970-01-01 08:00:00,1829,498434,1023761089,686096,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_687123,'MID_MBL_DPI_USER_URL_SUM_M_201805',2018-06-05 03:26:45,1970-01-01 08:00:00,1597,3854175,7932224288,2336660,RUNNING
root.hjpt,hjpt,application_1527220447442_687096,roam:itf_4gdpi_mbl_guangdong_20180525_22-combine,2018-06-05 04:01:11,1970-01-01 08:00:00,1332,12010,25984647,270441,RUNNING
root.hjpt,hjpt,application_1527220447442_687067,roam:itf_4gdpi_mbl_guangdong_20180525_21-combine,2018-06-05 03:58:19,1970-01-01 08:00:00,1272,138850,285807674,442679,RUNNING
root.dpiq,dpiq,application_1527220447442_688674,TS-IndexLoader-2018060420@dpiq_db.dpi_uaa_311,2018-06-05 04:10:07,1970-01-01 08:00:00,1001,54950,113915588,335829,RUNNING
root.dpiq,dpiq,application_1527220447442_684402,Compact-2018060423@dpiq_db.dpi_531,2018-06-05 03:49:27,1970-01-01 08:00:00,1001,1044730,2234900182,1575612,RUNNING
root.hjpt,hjpt,application_1527220447442_688379,clean:sichuan_itf_4gdpi_mbl_20180604_21 Warn DPI,2018-06-05 04:16:13,1970-01-01 08:00:00,1596,39076,122454953,269482,RUNNING
root.hjpt,hjpt,application_1527220447442_686796,clean:guangdong_itf_4gdpi_mbl_20180605_02 DPI,2018-06-05 04:16:18,1970-01-01 08:00:00,1107,40401,125724417,264836,RUNNING
root.hjpt,hjpt,application_1527220447442_686789,clean:anhui_itf_4gdpi_mbl_20180605_02 DPI,2018-06-05 04:13:33,1970-01-01 08:00:00,1090,141101,435011760,429458,RUNNING
root.hjpt,hjpt,application_1527220447442_687763,roam:itf_4gdpi_mbl_shanxi1_20180525_23-combine,2018-06-05 04:13:19,1970-01-01 08:00:00,1058,143938,295984494,443656,RUNNING
root.dpiq,dpiq,application_1527220447442_684444,Compact-2018060423@dpiq_db.dpi_23,2018-06-05 03:54:16,1970-01-01 08:00:00,1001,931446,2027568249,1587230,RUNNING
root.hjpt,hjpt,application_1527220447442_686796,clean:guangdong_itf_4gdpi_mbl_20180605_02 DPI,2018-06-05 04:16:18,1970-01-01 08:00:00,1080,365303,1123511988,565218,RUNNING
