queue,user,id,name,started_time,finished_time,cpu_average,cpu_seconds,memory_seconds,time_elapsed,finalStatus
root.credit_ct,credit_ct,application_1528978566586_30328,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 03:48:41,1970-01-01 08:00:00,1594,280007,577078624,337327,RUNNING
root.credit_ct,credit_ct,application_1528978566586_32984,"----近三个月的夜间通话时长
create table temp_c...msisdn(Stage-1)",2018-06-15 03:40:45,1970-01-01 08:00:00,1013,339565,698116207,813550,RUNNING
root.sjyy_dm,daua,application_1528978566586_33283,'mid_family_circle_consame_num_m_201805_841',2018-06-15 03:42:29,1970-01-01 08:00:00,1010,309059,824339541,709570,RUNNING
root.dpiq,dpiq,application_1528978566586_33652,TS-IndexLoader-20180600012@dpiq_db.dpi_aggregation_27,2018-06-15 03:47:54,1970-01-01 08:00:00,1005,121178,354588348,384765,RUNNING
root.credit_ct,credit_ct,application_1528978566586_30328,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 03:48:41,1970-01-01 08:00:00,2022,1211459,2491397823,637759,RUNNING
root.weizhirc,weizhirc,application_1528978566586_33078,insert into table weizhi_db.oidd_tran...null(Stage-1),2018-06-15 04:06:08,1970-01-01 08:00:00,2408,89437,185740479,191746,RUNNING
root.sjyy_dm,daua,application_1528978566586_31979,'sum_yw_commcir_m_861_201805',2018-06-15 03:55:38,1970-01-01 08:00:00,1011,150073,309565701,821555,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,8055,1272659,2617074510,4118162,RUNNING
root.weizhirc,weizhirc,application_1528978566586_33217,insert into table weizhi_db.qg_tim...prov_id(Stage-1),2018-06-15 04:07:23,1970-01-01 08:00:00,1488,282607,581619042,417430,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,8309,3727218,7649116152,4418571,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,12477,6730930,13805070878,4718969,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,12475,10478639,21480283925,5019347,RUNNING
root.credit_ct,credit_ct,application_1528978566586_32703,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 04:24:08,1970-01-01 08:00:00,3995,605310,1253175913,313341,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,3389,13310025,27282458162,5319821,RUNNING
root.credit_ct,credit_ct,application_1528978566586_36597,"---近2个月的对端通话时长top5
create table temp...rn<=2(Stage-1)",2018-06-15 04:31:04,1970-01-01 08:00:00,1183,115640,238085170,197599,RUNNING
root.credit_ct,credit_ct,application_1528978566586_33045,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 04:32:13,1970-01-01 08:00:00,3446,855354,1760899220,428779,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,3341,14437627,29592660460,5620173,RUNNING
root.hjpt,hjpt,application_1528978566586_27106,clean:guangdong_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 04:34:22,1970-01-01 08:00:00,1517,26382,83158065,299877,RUNNING
root.credit_ct,credit_ct,application_1528978566586_33443,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 04:39:59,1970-01-01 08:00:00,3345,326237,673298186,263581,RUNNING
root.hjpt,hjpt,application_1528978566586_31071,netmanager_lte_boa,2018-06-15 03:05:42,1970-01-01 08:00:00,2154,15247822,31252031575,5920586,RUNNING
root.hjpt,hjpt,application_1528978566586_27106,clean:guangdong_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 04:34:22,1970-01-01 08:00:00,1377,445187,1369435544,600292,RUNNING
root.credit_ct,credit_ct,application_1528978566586_33443,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 04:39:59,1970-01-01 08:00:00,1980,1228261,2526454341,564152,RUNNING
root.hjpt,hjpt,application_1528978566586_27134,clean:shanxi1_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 04:42:33,1970-01-01 08:00:00,1436,64862,201387811,410216,RUNNING
root.sjyy_dm,daua,application_1528978566586_34301,'sum_yw_commcir_m_854_201805',2018-06-15 04:42:43,1970-01-01 08:00:00,1386,99827,206167482,400227,RUNNING
root.hjpt,hjpt,application_1528978566586_27106,clean:guangdong_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 04:34:22,1970-01-01 08:00:00,1377,858268,2638112337,900863,RUNNING
root.credit_ct,credit_ct,application_1528978566586_37536,CREATE TABLE TEMP_CRE...prvnce_id=t5.prov_id(Stage-1),2018-06-15 04:42:37,1970-01-01 08:00:00,1041,69631,143698350,406568,RUNNING
root.hjpt,hjpt,application_1528978566586_27134,clean:shanxi1_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 04:42:33,1970-01-01 08:00:00,1406,485749,1494016341,710652,RUNNING
root.dw,dw_etl,application_1528978566586_30747,HIVE-352c7d05-0543-4c32-9556-06c1760adbb6,2018-06-15 03:00:57,1970-01-01 08:00:00,1530,2138104,4382462240,7106967,RUNNING
root.dw,dw_etl,application_1528978566586_30749,HIVE-2b833e9b-df48-4a59-bffa-91f05d9de267,2018-06-15 03:00:59,1970-01-01 08:00:00,1442,1907051,3908992520,7405809,RUNNING
root.credit_ct,credit_ct,application_1528978566586_35366,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 05:06:12,1970-01-01 08:00:00,1684,56034,116446789,192778,RUNNING
root.sjyy_dm,daua,application_1528978566586_37501,HIVE-17d4afed-1ea4-4eb0-a33b-fcabdd4487e6,2018-06-15 04:42:11,1970-01-01 08:00:00,1559,487213,1002540897,1633468,RUNNING
root.dw,dw_etl,application_1528978566586_30749,HIVE-2b833e9b-df48-4a59-bffa-91f05d9de267,2018-06-15 03:00:59,1970-01-01 08:00:00,1362,2352505,4822697564,7706185,RUNNING
root.credit_ct,credit_ct,application_1528978566586_35366,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 05:06:12,1970-01-01 08:00:00,3670,935627,1926263576,493135,RUNNING
root.sjyy_dm,daua,application_1528978566586_37986,HIVE-eea1a632-ad64-46c7-9618-96ff8e98a0e0,2018-06-15 04:50:13,1970-01-01 08:00:00,2622,301267,619770725,1452623,RUNNING
root.dw,dw_etl,application_1528978566586_30749,HIVE-2b833e9b-df48-4a59-bffa-91f05d9de267,2018-06-15 03:00:59,1970-01-01 08:00:00,1299,2747486,5631570232,8006540,RUNNING
root.dw,dw_etl,application_1528978566586_30752,HIVE-b15d7938-c6ff-4e21-b214-ecc16942c4bf,2018-06-15 03:00:58,1970-01-01 08:00:00,1201,2540931,5208102930,8006899,RUNNING
root.sjyy_dm,daua,application_1528978566586_37501,HIVE-17d4afed-1ea4-4eb0-a33b-fcabdd4487e6,2018-06-15 04:42:11,1970-01-01 08:00:00,1032,870772,1788041589,1933818,RUNNING
root.sjyy_dm,daua,application_1528978566586_37986,HIVE-eea1a632-ad64-46c7-9618-96ff8e98a0e0,2018-06-15 04:50:13,1970-01-01 08:00:00,2938,1283340,2633828946,1752988,RUNNING
root.dw,dw_etl,application_1528978566586_30749,HIVE-2b833e9b-df48-4a59-bffa-91f05d9de267,2018-06-15 03:00:59,1970-01-01 08:00:00,1299,3137530,6430574996,8306905,RUNNING
root.dw,dw_etl,application_1528978566586_30752,HIVE-b15d7938-c6ff-4e21-b214-ecc16942c4bf,2018-06-15 03:00:58,1970-01-01 08:00:00,1202,2901909,5947202865,8307264,RUNNING
root.credit_ct,credit_ct,application_1528978566586_35366,"CREATE TABLE TEMP_CRE...
t.prov_id,
t.day_id(Stage-1)",2018-06-15 05:06:12,1970-01-01 08:00:00,1039,1725561,3548585095,793500,RUNNING
root.sjyy_dm,daua,application_1528978566586_37986,HIVE-eea1a632-ad64-46c7-9618-96ff8e98a0e0,2018-06-15 04:50:13,1970-01-01 08:00:00,2848,2148592,4405861698,2053339,RUNNING
root.dw,dw_etl,application_1528978566586_30752,HIVE-b15d7938-c6ff-4e21-b214-ecc16942c4bf,2018-06-15 03:00:58,1970-01-01 08:00:00,1819,3297567,6759269545,8607615,RUNNING
root.weizhirc,weizhirc,application_1528978566586_39699,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-15 05:20:59,1970-01-01 08:00:00,1542,88779,185863401,207244,RUNNING
root.dw,dw_etl,application_1528978566586_30752,HIVE-b15d7938-c6ff-4e21-b214-ecc16942c4bf,2018-06-15 03:00:58,1970-01-01 08:00:00,1819,3843865,7878152085,8907961,RUNNING
root.sjyy_dm,daua,application_1528978566586_37986,HIVE-eea1a632-ad64-46c7-9618-96ff8e98a0e0,2018-06-15 04:50:13,1970-01-01 08:00:00,1443,2760901,5662183256,2353686,RUNNING
root.weizhirc,weizhirc,application_1528978566586_40277,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-15 05:32:38,1970-01-01 08:00:00,2389,39914,84097149,108499,RUNNING
root.credit_ct,credit_ct,application_1528978566586_37601,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_821...a(Stage-1),2018-06-15 05:32:38,1970-01-01 08:00:00,2376,27077,57875540,108233,RUNNING
root.credit_ct,credit_ct,application_1528978566586_37601,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_821...a(Stage-1),2018-06-15 05:32:38,1970-01-01 08:00:00,1502,874470,1804239170,408594,RUNNING
root.credit_ct,credit_ct,application_1528978566586_37601,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_821...a(Stage-1),2018-06-15 05:32:38,1970-01-01 08:00:00,1010,1092902,2252926151,708997,RUNNING
root.weizhirc,weizhirc,application_1528978566586_41137,"insert into table wei..._name,oidd.city_name(Stage-1)",2018-06-15 05:46:35,1970-01-01 08:00:00,2480,83438,173455173,172725,RUNNING
root.hjtest.hjtest,hjtest,application_1528978566586_41197,'SUM_FIX_DPI_APP_D_20180612',2018-06-15 05:46:32,1970-01-01 08:00:00,1546,43549,90758530,175708,RUNNING
root.hjpt,hjpt,application_1528978566586_27080,clean:anhui_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 05:55:41,1970-01-01 08:00:00,1848,44274,138588167,228072,RUNNING
root.hjpt,hjpt,application_1528978566586_31835,clean:guangdong_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 05:53:51,1970-01-01 08:00:00,1580,351282,1081469858,337111,RUNNING
root.sjyy_dm,daua,application_1528978566586_39222,'mid_family_circle_consame_num_m_201805_853',2018-06-15 05:44:12,1970-01-01 08:00:00,1010,210503,461821328,916328,RUNNING
root.hjpt,hjpt,application_1528978566586_27080,clean:anhui_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 05:55:41,1970-01-01 08:00:00,2129,682186,2098556191,528423,RUNNING
root.hjpt,hjpt,application_1528978566586_31835,clean:guangdong_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 05:53:51,1970-01-01 08:00:00,1580,825266,2537246985,637462,RUNNING
root.sjyy_dm,daua,application_1528978566586_41495,'mid_mdn_narrowtime_position_d_852_201805',2018-06-15 05:49:52,1970-01-01 08:00:00,1668,14217,30715617,1177121,RUNNING
root.hjpt,hjpt,application_1528978566586_31835,clean:guangdong_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 05:53:51,1970-01-01 08:00:00,1520,1295807,3982438840,937816,RUNNING
root.hjpt,hjpt,application_1528978566586_27080,clean:anhui_itf_4gdpi_mbl_20180615_01 DPI,2018-06-15 05:55:41,1970-01-01 08:00:00,1291,1252662,3850798236,828776,RUNNING
root.sjyy_dm,daua,application_1528978566586_42111,'mid_family_circle_consame_num_m_201805_853',2018-06-15 06:03:23,1970-01-01 08:00:00,1010,344171,899418624,666716,RUNNING
root.credit_ct,credit_ct,application_1528978566586_39035,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_823...a(Stage-1),2018-06-15 06:11:22,1970-01-01 08:00:00,3445,770245,1586523070,488243,RUNNING
root.hjpt,hjpt,application_1528978566586_31915,clean:chongqing_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 06:11:27,1970-01-01 08:00:00,1310,281420,866296415,482746,RUNNING
root.hjpt,hjpt,application_1528978566586_31802,clean:shanxi1_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 06:11:25,1970-01-01 08:00:00,1226,266566,820475937,485086,RUNNING
root.credit_ct,credit_ct,application_1528978566586_40943,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-15 06:21:38,1970-01-01 08:00:00,1456,10695,23195345,172543,RUNNING
root.hjpt,hjpt,application_1528978566586_31915,clean:chongqing_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 06:11:27,1970-01-01 08:00:00,1289,673651,2070910845,783098,RUNNING
root.dw,dw_etl,application_1528978566586_41252,dsstt_db.dm_mid_dpi_fix_behavior_agg_daily_851_20180614,2018-06-15 05:46:14,1970-01-01 08:00:00,1222,900651,1847108766,2296471,RUNNING
root.dw,dw_etl,application_1528978566586_41254,dsstt_db.dm_mid_dpi_fix_behavior_agg_daily_861_20180614,2018-06-15 05:46:18,1970-01-01 08:00:00,1200,868480,1781270437,2291977,RUNNING
root.credit_ct,credit_ct,application_1528978566586_39035,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_823...a(Stage-1),2018-06-15 06:11:22,1970-01-01 08:00:00,1192,1428987,2941549238,788596,RUNNING
root.hjpt,hjpt,application_1528978566586_31802,clean:shanxi1_itf_4gdpi_mbl_20180615_02 DPI,2018-06-15 06:11:25,1970-01-01 08:00:00,1075,630148,1937123709,785435,RUNNING
root.credit_ct,credit_ct,application_1528978566586_41648,"create table temp_com..._id
,day_id
,hour_id(Stage-1)",2018-06-15 06:23:09,1970-01-01 08:00:00,2715,333397,687636351,381372,RUNNING
root.dw,dw_etl,application_1528978566586_41254,dsstt_db.dm_mid_dpi_fix_behavior_agg_daily_861_20180614,2018-06-15 05:46:18,1970-01-01 08:00:00,1265,1246639,2555798779,2592280,RUNNING
root.dw,dw_etl,application_1528978566586_41252,dsstt_db.dm_mid_dpi_fix_behavior_agg_daily_851_20180614,2018-06-15 05:46:14,1970-01-01 08:00:00,1236,1269832,2604282501,2596774,RUNNING
root.credit_ct,credit_ct,application_1528978566586_39668,CREATE TABLE TEMP_CREDIT_CHEAT_DAY_8_822...a(Stage-1),2018-06-15 06:26:00,1970-01-01 08:00:00,3317,540716,1114186030,510739,RUNNING
root.dw,dw_etl,application_1528978566586_41254,dsstt_db.dm_mid_dpi_fix_behavior_agg_daily_861_20180614,2018-06-15 05:46:18,1970-01-01 08:00:00,1265,1626524,3333867117,2892614,RUNNING
